id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,month,season_relevance,name_length,image_path
24913,0,Apparel,Topwear,134,33,3,2012,Casual,United Colors of Benetton Kids Boys Red Printed T-shirt,6.0,relevant,55,24913.jpg
18445,4,Personal Care,Fragrance,91,44,0,2017,Casual,Ed Hardy Love & Luck  Women Perfumes,,irrelevant,36,18445.jpg
4574,2,Footwear,Shoes,112,1,3,2011,Sports,Nike Men's Lunarhaz Black Shoe,6.0,relevant,30,4574.jpg
18611,2,Apparel,Topwear,134,45,1,2011,Sports,Puma Men Team SS  Spectra Yellow Tshirts,9.0,relevant,40,18611.jpg
26347,4,Accessories,Watches,140,0,0,2016,Formal,DKNY Women Beige Dial Chronograph Watch NY8322,,irrelevant,46,26347.jpg
58151,2,Accessories,Headwear,18,1,3,2012,Casual,Puma Men Black Cap,6.0,relevant,18,58151.jpg
43966,4,Personal Care,Fragrance,91,33,0,2017,Casual,DKNY Women Be Delicious Perfume,,irrelevant,31,43966.jpg
5219,3,Accessories,Bags,2,1,0,2015,Casual,Wildcraft Unisex Corporate Black Backpack,,irrelevant,41,5219.jpg
3600,2,Apparel,Topwear,134,2,3,2012,Sports,Puma Deccan Chargers Men Navy Blue Lookalike Jersey,6.0,relevant,51,3600.jpg
30054,2,Accessories,Watches,140,44,0,2016,Casual,Skagen Men White Dial Watch,,irrelevant,27,30054.jpg
33120,4,Footwear,Shoes,51,37,4,2015,Casual,Catwalk Women Silver Heels,12.0,relevant,26,33120.jpg
58335,2,Footwear,Flip Flops,39,13,3,2012,Casual,Lotto Men Grey Flip Flops,6.0,relevant,25,58335.jpg
16393,2,Apparel,Topwear,104,1,1,2011,Casual,Levis Men Check Black Shirts,9.0,relevant,28,16393.jpg
36413,2,Accessories,Socks,110,1,0,2016,Casual,Reid & Taylor Men Black & Blue Socks,,irrelevant,36,36413.jpg
17457,4,Accessories,Watches,140,37,0,2016,Casual,CASIO Enticer Women Silver-Toned Dial Watch (SH62) LTP-2069L-7A2VDF,,irrelevant,67,17457.jpg
41889,2,Apparel,Bottomwear,56,2,4,2016,Casual,Flying Machine Men Blue Slim Fit Mid-Rise Clean Look Jeans,12.0,relevant,58,41889.jpg
19850,2,Apparel,Topwear,104,32,1,2011,Casual,U.S. Polo Assn. Men Purple Shirt,9.0,relevant,32,19850.jpg
6607,2,Apparel,Topwear,134,44,3,2011,Casual,Spykar Men's Stinger Basket Ball Team White Red Stripes T-shirt,6.0,relevant,63,6607.jpg
46708,2,Personal Care,Fragrance,91,1,0,2017,Casual,Rasasi Men Wisdom Perfume,,irrelevant,25,46708.jpg
7773,3,Footwear,Sandal,100,44,3,2012,Casual,Converse Unisex As Chucks White Floater,6.0,relevant,39,7773.jpg
2628,4,Footwear,Shoes,38,11,1,2010,Casual,Carlton London Women Four Strapped Gold Sandal,9.0,relevant,46,2628.jpg
56522,4,Personal Care,Lips,72,32,2,2017,Casual,Streetwear Satin Smooth Crushed Berry Lipcolor 64,3.0,relevant,49,56522.jpg
37228,2,Accessories,Wallets,139,2,0,2012,Casual,United Colors of Benetton Men Leather Blue Passport Holder,,irrelevant,58,37228.jpg
8659,3,Accessories,Eyewear,116,1,0,2016,Casual,Fastrack Unisex Black Sunglasses,,irrelevant,32,8659.jpg
5161,2,Apparel,Topwear,134,1,3,2011,Casual,Ed Hardy Men's Eagle Shield Anchor Collage Black T-shirt,6.0,relevant,56,5161.jpg
57592,4,Personal Care,Lips,72,4,2,2017,Casual,Lotus Herbals Moistpetals Lilac Delight Lipstick 147,3.0,relevant,52,57592.jpg
44050,2,Personal Care,Fragrance,91,2,0,2017,Casual,Boss Men Pure Perfume,,irrelevant,21,44050.jpg
58005,4,Apparel,Topwear,127,1,1,2012,Casual,Latin Quarters Women Black & White Top,9.0,relevant,38,58005.jpg
23097,2,Footwear,Flip Flops,39,1,3,2013,Casual,Converse Men Rainbow Maroon Flip Flops,6.0,relevant,38,23097.jpg
34956,4,Apparel,Saree,101,0,3,2012,Ethnic,Fabindia Beige Jaipur Print Cotton Sari,6.0,relevant,39,34956.jpg
10615,4,Footwear,Shoes,19,9,1,2011,Casual,Carlton London Women balle Grey Casual Shoes,9.0,relevant,44,10615.jpg
8591,2,Apparel,Topwear,104,32,1,2011,Casual,Scullers Men Purple Check Shirt,9.0,relevant,31,8591.jpg
8983,2,Footwear,Shoes,19,1,1,2011,Casual,Puma Men Evo Ducati Lo Black Casual Shoes,9.0,relevant,41,8983.jpg
51884,4,Accessories,Wallets,139,2,0,2016,Casual,Nyk Women Blue Wallet,,irrelevant,21,51884.jpg
1945,2,Apparel,Topwear,134,12,1,2010,Sports,Puma Mens Reggae All Night Green T-shirt,9.0,relevant,40,1945.jpg
25503,1,Apparel,Dress,28,1,1,2011,Casual,Doodle Kids Girls Polka Dot Black Dress,9.0,relevant,39,25503.jpg
25875,3,Accessories,Bags,2,2,0,2015,Casual,American Tourister Unisex Buzz Blue Backpack,,irrelevant,44,25875.jpg
26838,2,Apparel,Bottomwear,132,13,1,2011,Casual,Highlander Men Light Grey Trousers,9.0,relevant,34,26838.jpg
39564,4,Footwear,Shoes,51,1,3,2016,Casual,Catwalk Women Black Heels,6.0,relevant,25,39564.jpg
25464,4,Footwear,Shoes,112,1,3,2012,Sports,Nike Women Downshifter Black Sports Shoes,6.0,relevant,41,25464.jpg
11165,2,Apparel,Topwear,104,32,1,2011,Formal,John Miller Men Solid Purple Shirts,9.0,relevant,35,11165.jpg
6102,2,Apparel,Topwear,134,1,3,2011,Casual,UCB Men's Benetton Details Black T-shirt,6.0,relevant,40,6102.jpg
35411,2,Footwear,Shoes,41,1,3,2012,Formal,Enroute Men Black Formal Shoes,6.0,relevant,30,35411.jpg
3159,2,Footwear,Shoes,112,44,1,2010,Sports,Nike Men's Air Max Moto White Blue Shoe,9.0,relevant,39,3159.jpg
30312,2,Apparel,Topwear,134,33,3,2012,Casual,Myntra Men Viva Las Vegas Red T-shirt,6.0,relevant,37,30312.jpg
4207,0,Apparel,Topwear,134,2,3,2011,Casual,Disney Kids Boy's Blue Colourtastic Kidswear,6.0,relevant,44,4207.jpg
4874,2,Apparel,Topwear,134,33,3,2016,Casual,Levis Kids Boy's Davis Red Polo Tshirt,6.0,relevant,38,4874.jpg
11859,2,Footwear,Flip Flops,39,12,1,2011,Casual,Playboy Men Casual Green Slippers,9.0,relevant,33,11859.jpg
49792,2,Accessories,Headwear,18,12,4,2015,Casual,Flying Machine Men Green Cap,12.0,relevant,28,49792.jpg
10855,2,Apparel,Topwear,134,44,1,2011,Casual,Wrangler Men White Polo Tshirts,9.0,relevant,31,10855.jpg
40276,2,Apparel,Bottomwear,132,4,3,2012,Casual,Scullers Men Brown Trousers,6.0,relevant,27,40276.jpg
32235,4,Apparel,Topwear,63,2,3,2012,Ethnic,Fabindia Women Printed Blue Kurta,6.0,relevant,33,32235.jpg
13316,2,Apparel,Topwear,104,2,1,2011,Casual,Gini and Jony Kids Boys Check Blue Shirts,9.0,relevant,41,13316.jpg
56536,4,Personal Care,Lips,72,4,2,2017,Casual,Streetwear Satin Smooth Cocoa Flakes Lipstick 23,3.0,relevant,48,56536.jpg
2860,2,Apparel,Topwear,134,2,3,2011,Casual,Inkfruit Men's Rising Soccer T-shirt,6.0,relevant,36,2860.jpg
15290,2,Footwear,Shoes,112,44,1,2011,Sports,Fila Men Novarro White Sports Shoes,9.0,relevant,35,15290.jpg
26727,2,Apparel,Topwear,134,1,3,2012,Casual,Puma Men Tech Black T-shirt,6.0,relevant,27,26727.jpg
32287,2,Accessories,Watches,140,1,0,2016,Casual,Q&Q Men Black Dial Watch,,irrelevant,24,32287.jpg
48855,4,Accessories,Jewellery,90,37,0,2012,Casual,Lucera Women Silver Pendant with Chain,,irrelevant,38,48855.jpg
23579,4,Personal Care,Fragrance,43,44,2,2017,Casual,Nike Women Pack of 3 Fragrance Gift Set,3.0,relevant,39,23579.jpg
29502,4,Accessories,Watches,140,12,0,2016,Casual,Giordano Women White Dial Watch,,irrelevant,31,29502.jpg
26563,2,Footwear,Shoes,19,40,3,2012,Casual,Lee Cooper Men Tan Shoes,6.0,relevant,24,26563.jpg
34263,4,Apparel,Topwear,30,12,3,2012,Ethnic,Fabindia Women Green Chanderi Dupatta,6.0,relevant,37,34263.jpg
19200,2,Apparel,Topwear,104,2,1,2011,Casual,United Colors of Benetton Men Check Blue Shirt,9.0,relevant,46,19200.jpg
35102,4,Accessories,Stoles,114,25,0,2013,Casual,Allen Solly Women Navy Blue Stole,,irrelevant,33,35102.jpg
56096,4,Personal Care,Lips,69,4,2,2017,Casual,Colorbar Star Choco Chip Lip Gloss 11,3.0,relevant,37,56096.jpg
25771,2,Apparel,Topwear,118,4,3,2012,Formal,Lino Perros Men Light Brown Suspenders,6.0,relevant,38,25771.jpg
11570,4,Apparel,Topwear,63,32,3,2011,Ethnic,W Women Printed Purple Kurtas,6.0,relevant,29,11570.jpg
54931,2,Apparel,Topwear,134,12,3,2012,Casual,Do u speak green Men T-shirt,6.0,relevant,28,54931.jpg
6783,2,Apparel,Topwear,55,2,3,2011,Casual,Timberland Men Cargo Stratham Hood Blue Jacket,6.0,relevant,46,6783.jpg
30042,2,Accessories,Watches,140,4,0,2016,Casual,Skagen Men Brown Watch,,irrelevant,22,30042.jpg
12650,2,Apparel,Topwear,134,19,1,2011,Casual,Probase Men Printed Maroon Tshirts,9.0,relevant,34,12650.jpg
8793,2,Apparel,Topwear,104,33,1,2011,Casual,Scullers Men Red & Blue Check Shirt,9.0,relevant,35,8793.jpg
18952,2,Accessories,Socks,110,1,0,2016,Casual,Levis Men Fader Stripes Flat Knit Crew Pack of 3 Socks,,irrelevant,54,18952.jpg
43969,4,Personal Care,Fragrance,91,1,0,2017,Casual,DKNY Women Delicious Night Perfume,,irrelevant,34,43969.jpg
9365,4,Accessories,Socks,110,1,0,2011,Casual,Puma Women Logo Stud Black Socks,,irrelevant,32,9365.jpg
47301,4,Accessories,Wallets,139,32,0,2012,Casual,Baggit Women Purple Wallet,,irrelevant,26,47301.jpg
15890,1,Footwear,Sandal,100,31,2,2013,Casual,Warner Bros Kids Girls TW Rainbow Clog Pink Sandals,3.0,relevant,51,15890.jpg
59259,4,Accessories,Watches,140,44,0,2016,Casual,Titan Women Mother Of Pearl Watch,,irrelevant,33,59259.jpg
11289,2,Apparel,Bottomwear,56,2,2,2013,Casual,Wrangler Men Blue Texas Jeans,3.0,relevant,29,11289.jpg
50530,2,Apparel,Innerwear,15,1,3,2016,Casual,Chromozome Men Black Briefs,6.0,relevant,27,50530.jpg
33447,4,Accessories,Wallets,139,4,0,2012,Casual,Baggit Women Leather Brown Wallet,,irrelevant,33,33447.jpg
49138,4,Personal Care,Makeup,42,38,2,2017,Casual,Deborah Nude Perfection 5 Foundation,3.0,relevant,36,49138.jpg
13115,2,Footwear,Shoes,19,1,1,2011,Casual,Numero Uno Men Casual Black Casual Shoes,9.0,relevant,40,13115.jpg
46018,4,Apparel,Topwear,63,12,3,2012,Ethnic,Fabindia Women Green Kurta,6.0,relevant,26,46018.jpg
31429,2,Apparel,Bottomwear,132,13,3,2012,Casual,Highlander Men Grey Trousers,6.0,relevant,28,31429.jpg
4121,3,Footwear,Shoes,19,12,3,2011,Casual,Puma Unisex 917 Lo Green & White Shoes,6.0,relevant,38,4121.jpg
11921,2,Footwear,Shoes,41,4,4,2015,Formal,Franco Leone Men Brown Leather Formal Shoes,12.0,relevant,43,11921.jpg
30690,4,Footwear,Shoes,51,4,4,2015,Casual,Catwalk Women Brown Flats,12.0,relevant,25,30690.jpg
7066,3,Accessories,Bags,2,1,0,2011,Sports,Nike Unisex Team Training Black Blue Backpack,,irrelevant,45,7066.jpg
44441,2,Footwear,Sandal,100,4,3,2013,Casual,Gliders Men Brown Davis Sandals,6.0,relevant,31,44441.jpg
22122,2,Footwear,Shoes,41,1,3,2011,Formal,Provogue Men Black Formal Shoes,6.0,relevant,31,22122.jpg
33749,4,Apparel,Topwear,135,2,3,2012,Casual,Vero Moda Women Tulle Blue Tunic,6.0,relevant,32,33749.jpg
42648,4,Apparel,Topwear,63,1,3,2012,Ethnic,Alma Women Black Printed Kurta,6.0,relevant,30,42648.jpg
53692,4,Accessories,Bags,48,0,0,2012,Casual,Kiara Women Beige Handbag,,irrelevant,25,53692.jpg
22841,2,Footwear,Shoes,19,4,3,2012,Casual,Woodland Men Brown Shoes,6.0,relevant,24,22841.jpg
18442,4,Personal Care,Fragrance,43,31,2,2017,Casual,Ed Hardy Women Spring Fragrance Gift Set,3.0,relevant,40,18442.jpg
23704,2,Accessories,Eyewear,116,1,0,2016,Casual,Ray-Ban Men New Wayfarer Sunglasses,,irrelevant,35,23704.jpg
19554,2,Apparel,Topwear,134,25,1,2011,Casual,United Colors of Benetton Men Solid Navy Blue TShirt,9.0,relevant,52,19554.jpg
23705,2,Accessories,Eyewear,116,1,0,2016,Casual,Ray-Ban Men Black & Blue Sunglasses,,irrelevant,35,23705.jpg
27510,4,Apparel,Innerwear,13,44,1,2015,Casual,Jockey White T-shirt Bra SS 15,9.0,relevant,30,27510.jpg
23601,2,Personal Care,Fragrance,91,12,0,2017,Casual,Nike Fragrances Men Casual Perfume 75 ml,,irrelevant,40,23601.jpg
14986,2,Apparel,Topwear,120,25,1,2011,Casual,ADIDAS Men Printed Navy Blue Sweatshirts,9.0,relevant,40,14986.jpg
57369,4,Apparel,Innerwear,15,16,4,2015,Casual,Amante Women Lavender Briefs PCMV01,12.0,relevant,35,57369.jpg
49230,2,Accessories,Socks,110,1,0,2016,Casual,Calzini Men Pack of 5 Sports Socks,,irrelevant,34,49230.jpg
8453,4,Apparel,Topwear,127,1,1,2011,Casual,Jealous 21 Women Jealous Randa Black Top Black Tops,9.0,relevant,51,8453.jpg
40421,4,Apparel,Topwear,127,1,3,2012,Casual,Tonga Women Black & Beige Top,6.0,relevant,29,40421.jpg
52784,4,Accessories,Wallets,139,1,0,2012,Casual,Fiorelli Women Black Wallet,,irrelevant,27,52784.jpg
55517,3,Personal Care,Hair,47,1,2,2017,Casual,Revlon Top Speed Natural Black Hair Colour Natural Black 70,3.0,relevant,59,55517.jpg
38645,2,Apparel,Topwear,134,44,3,2012,Casual,Nike Men White Jdi City T-Shirt,6.0,relevant,31,38645.jpg
38376,2,Accessories,Belts,7,1,0,2012,Casual,Peter England Men Black Belt,,irrelevant,28,38376.jpg
38619,2,Apparel,Topwear,134,22,3,2012,Casual,Nike Men Grey Multi Coloured Polo T-shirt,6.0,relevant,41,38619.jpg
41441,2,Footwear,Shoes,112,1,3,2012,Sports,Lee Cooper Men Black Sports Shoes,6.0,relevant,33,41441.jpg
20131,4,Apparel,Topwear,104,33,1,2011,Casual,Wrangler Women Double Red Shirt,9.0,relevant,31,20131.jpg
7871,2,Footwear,Shoes,41,1,3,2011,Formal,Provogue Men's Formal Black Shoe,6.0,relevant,32,7871.jpg
55237,4,Personal Care,Makeup,42,38,2,2017,Casual,Lakme Invisible Finish Foundation 05,3.0,relevant,36,55237.jpg
32337,4,Accessories,Watches,140,39,0,2016,Casual,Q&Q Women Steel Dial Watch,,irrelevant,26,32337.jpg
31972,2,Footwear,Shoes,112,13,3,2012,Sports,Nike Men Air Relentless Grey Sports Shoes,6.0,relevant,41,31972.jpg
50956,4,Apparel,Bottomwear,56,1,3,2013,Casual,Lee Women Black Jeans,6.0,relevant,21,50956.jpg
10998,2,Accessories,Watches,140,1,0,2016,Sports,Puma Men Blockbuster Red Black Watches,,irrelevant,38,10998.jpg
57277,2,Apparel,Topwear,104,33,3,2012,Casual,French Connection Men Red Check Shirt,6.0,relevant,37,57277.jpg
12736,3,Accessories,Socks,110,13,0,2011,Sports,Nike Kids Sport Hi Quarter Pack of 3 Socks,,irrelevant,42,12736.jpg
44937,2,Footwear,Shoes,19,4,3,2012,Casual,Ganuchi Men Brown Shoes,6.0,relevant,23,44937.jpg
4366,2,Apparel,Topwear,134,1,3,2011,Casual,Pink Floyd Men's The Wall Black T-shirt,6.0,relevant,39,4366.jpg
51817,4,Apparel,Innerwear,13,25,3,2016,Casual,Bwitch Navy Blue Bra,6.0,relevant,20,51817.jpg
13934,2,Apparel,Topwear,104,12,3,2011,Casual,United Colors of Benetton Men Check Green Shirts,6.0,relevant,48,13934.jpg
32383,4,Apparel,Topwear,127,1,3,2012,Casual,Arrow Woman Black Top,6.0,relevant,21,32383.jpg
15011,2,Apparel,Bottomwear,128,1,1,2011,Sports,ADIDAS Men Solid Black Track Pants,9.0,relevant,34,15011.jpg
22377,2,Apparel,Topwear,104,13,1,2011,Casual,Mark Taylor Men White Red Green Striped Shirt,9.0,relevant,45,22377.jpg
56657,2,Footwear,Shoes,19,33,3,2012,Casual,United Colors of Benetton Men Red Shoes,6.0,relevant,39,56657.jpg
14476,4,Footwear,Shoes,51,2,3,2012,Casual,Enroute Women Steelblue Heels,6.0,relevant,29,14476.jpg
25711,3,Accessories,Headwear,18,31,3,2012,Sports,ADIDAS Unisex Pink Cap,6.0,relevant,22,25711.jpg
8289,2,Footwear,Flip Flops,39,4,1,2011,Casual,Skechers Men's Raiser Choco Flip Flop,9.0,relevant,37,8289.jpg
12807,4,Apparel,Topwear,55,31,1,2011,Sports,Nike Women Hood Pink Jackets,9.0,relevant,28,12807.jpg
59863,4,Personal Care,Skin Care,32,1,2,2017,Casual,Olay Women Total Effects Anti-Ageing Eye Cream,3.0,relevant,46,59863.jpg
31855,2,Accessories,Watches,140,44,0,2016,Casual,Titan Men White Dial Watch,,irrelevant,26,31855.jpg
58634,2,Accessories,Socks,110,44,0,2014,Casual,Fila Men White Socks,,irrelevant,20,58634.jpg
59670,4,Apparel,Saree,101,2,1,2012,Ethnic,FNF Blue & Brown Evening Wear Sari,9.0,relevant,34,59670.jpg
15118,2,Apparel,Bottomwear,132,1,1,2013,Formal,Arrow Men Stripes Black Trousers,9.0,relevant,32,15118.jpg
10799,2,Apparel,Topwear,104,25,1,2011,Casual,Wrangler Men Wander Wheels Navy Blue Shirts,9.0,relevant,43,10799.jpg
34535,2,Footwear,Shoes,41,4,4,2018,Formal,Red Tape Men Brown Formal Shoes,12.0,relevant,31,34535.jpg
46608,4,Footwear,Shoes,51,37,4,2012,Casual,Catwalk Women Silver Heels,12.0,relevant,26,46608.jpg
57949,2,Footwear,Shoes,41,4,2,2012,Formal,Clarks Men Brown Formal Shoes,3.0,relevant,29,57949.jpg
56338,2,Accessories,Watches,140,39,0,2016,Casual,Fastrack Men Steel Watch,,irrelevant,24,56338.jpg
36758,4,Accessories,Watches,140,13,0,2016,Casual,Maxima Women Grey Dial Watch,,irrelevant,28,36758.jpg
46245,4,Apparel,Topwear,135,0,3,2012,Ethnic,Fusion Beats Women Beige & Orange Tunic,6.0,relevant,39,46245.jpg
38811,4,Apparel,Topwear,127,2,3,2012,Casual,Latin Quarters Women Blue & Black Tops,6.0,relevant,38,38811.jpg
47273,2,Apparel,Innerwear,15,1,3,2016,Casual,FCUK Underwear Men Black Brief,6.0,relevant,30,47273.jpg
4032,2,Apparel,Topwear,134,1,3,2011,Casual,Myntra Men's I'd Love To Help You Out Black T-shirt,6.0,relevant,51,4032.jpg
10027,4,Apparel,Topwear,134,44,1,2011,Sports,Nike Women's White Tshirt,9.0,relevant,25,10027.jpg
9799,4,Apparel,Topwear,127,18,1,2011,Casual,Scullers For Her Women Scullers Top Magenta Tops,9.0,relevant,48,9799.jpg
19645,4,Apparel,Topwear,127,4,1,2011,Casual,United Colors Of Benetton Women Brown Top,9.0,relevant,41,19645.jpg
44179,4,Personal Care,Fragrance,91,44,0,2017,Casual,Nike Fragrances Women Fantasy Perfume,,irrelevant,37,44179.jpg
15348,2,Apparel,Topwear,134,1,1,2011,Casual,Nike Men Special Edition 3 Star Polo Black Tshirts,9.0,relevant,50,15348.jpg
18538,3,Footwear,Shoes,19,33,3,2012,Casual,Puma Unisex Limnos Red Casual Shoes,6.0,relevant,35,18538.jpg
22036,4,Apparel,Topwear,63,9,1,2011,Ethnic,Vishudh Women Printed Cream Kurta,9.0,relevant,33,22036.jpg
46538,4,Accessories,Watches,140,44,0,2017,Casual,Timex Women Pearly White Dial Watch,,irrelevant,35,46538.jpg
15914,2,Apparel,Topwear,104,13,1,2011,Formal,Black Coffee Men Striped Grey Slim Fit Shirt,9.0,relevant,44,15914.jpg
2234,2,Apparel,Topwear,134,1,1,2010,Casual,ADIDAS Men Stripe Black T-shirt,9.0,relevant,31,2234.jpg
2843,2,Apparel,Topwear,134,31,3,2011,Casual,Mr.Men Men's Mr.Mischief Pink T-shirt,6.0,relevant,37,2843.jpg
2219,2,Footwear,Shoes,19,1,1,2010,Casual,ADIDAS Men's Black Shoe,9.0,relevant,23,2219.jpg
36301,2,Apparel,Topwear,134,14,3,2012,Casual,Angry Birds Men Grey Melange T-shirt,6.0,relevant,36,36301.jpg
52312,4,Accessories,Jewellery,85,22,0,2016,Casual,ToniQ Women Multi Coloured Necklace,,irrelevant,35,52312.jpg
58311,2,Accessories,Socks,110,1,0,2016,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,,irrelevant,40,58311.jpg
10069,2,Apparel,Topwear,134,1,1,2011,Casual,Puma Men Large logo tee Black Tshirts,9.0,relevant,37,10069.jpg
31868,4,Accessories,Watches,140,11,0,2016,Casual,Titan Women Raga Mother Of Pearl Dial Watch,,irrelevant,43,31868.jpg
56643,4,Apparel,Topwear,135,2,3,2012,Casual,Mumbai Slang Women Blue Tunic,6.0,relevant,29,56643.jpg
7450,2,Apparel,Topwear,134,9,3,2011,Casual,Proline Men Cream Striped Polo T-shirt,6.0,relevant,38,7450.jpg
5196,2,Apparel,Topwear,134,2,3,2011,Casual,Pink Floyd Men's Dark Side Of The Moon Royal Blue T-shirt,6.0,relevant,57,5196.jpg
3620,4,Footwear,Flip Flops,39,12,3,2011,Casual,Puma Women's Coral Green White Flip Flop,6.0,relevant,40,3620.jpg
7608,2,Accessories,Bags,80,4,0,2011,Casual,Wrangler Men Light Khaki Canvas Messenger Bag,,irrelevant,45,7608.jpg
53695,4,Accessories,Bags,48,0,0,2012,Casual,Kiara Women Beige Handbag,,irrelevant,25,53695.jpg
41679,4,Footwear,Shoes,51,13,4,2012,Casual,Catwalk Women Grey Heels,12.0,relevant,24,41679.jpg
10992,2,Apparel,Topwear,134,32,1,2011,Casual,Inkfruit Men Dust Rider Purple Tshirts,9.0,relevant,38,10992.jpg
37538,0,Apparel,Socks,11,2,3,2012,Casual,Madagascar 3 Infant Boys Blue Booties,6.0,relevant,37,37538.jpg
59361,4,Apparel,Topwear,63,44,3,2012,Ethnic,Vishudh Women White Printed Kurta,6.0,relevant,33,59361.jpg
58262,4,Accessories,Bags,22,3,0,2012,Casual,Baggit Women Bronze Clutch,,irrelevant,26,58262.jpg
21311,4,Accessories,Eyewear,116,1,0,2016,Casual,Celine Dion Women Black Frame Sunglasses,,irrelevant,40,21311.jpg
39142,4,Apparel,Apparel Set,62,2,3,2012,Ethnic,Aneri Women Blue & White Salwar Suit,6.0,relevant,36,39142.jpg
29820,2,Apparel,Topwear,104,33,3,2012,Casual,Basics Men Red Checked Shirt,6.0,relevant,28,29820.jpg
41007,1,Apparel,Bottomwear,107,25,3,2012,Casual,Gini and Jony Girls Woven Navy Blue Shorts,6.0,relevant,42,41007.jpg
37409,4,Accessories,Bags,48,1,0,2012,Casual,Murcia Women Black Handbag,,irrelevant,26,37409.jpg
14870,2,Accessories,Wallets,139,12,0,2011,Casual,United Colors of Benetton Men Solid Green Passport Holder,,irrelevant,57,14870.jpg
30594,3,Accessories,Headwear,18,12,3,2012,Sports,Nike Unisex Rafa Bull Logo Green Cap,6.0,relevant,36,30594.jpg
5676,2,Footwear,Shoes,19,4,4,2015,Casual,Skechers Men's Casual  Charcoal Shoe,12.0,relevant,36,5676.jpg
25825,4,Apparel,Topwear,63,44,3,2012,Ethnic,Diva Women Printed White Kurta,6.0,relevant,30,25825.jpg
53964,4,Accessories,Bags,48,1,0,2012,Casual,Kiara Women Black Handbag,,irrelevant,25,53964.jpg
42234,4,Apparel,Topwear,127,2,3,2012,Casual,Sepia Women Blue Printed Top,6.0,relevant,28,42234.jpg
23778,2,Accessories,Eyewear,116,2,0,2016,Casual,Oakley Men Blue Fast Jacket Sunglasses,,irrelevant,38,23778.jpg
27038,4,Accessories,Bags,48,0,0,2012,Casual,Yelloe Beige Easy To Handle Handbag,,irrelevant,35,27038.jpg
52837,4,Accessories,Jewellery,31,1,0,2012,Casual,Adrika Black Earrings,,irrelevant,21,52837.jpg
55581,4,Personal Care,Makeup,52,30,2,2017,Casual,Revlon Pink Peony Powder Blush 17,3.0,relevant,33,55581.jpg
18897,4,Apparel,Dress,28,12,1,2011,Casual,Arrow Woman Solid Green Dress,9.0,relevant,29,18897.jpg
55502,4,Personal Care,Lips,69,31,2,2017,Casual,Revlon Wild About Violet Super Lustrous Lip Gloss 57,3.0,relevant,52,55502.jpg
55917,4,Personal Care,Nails,84,4,2,2017,Casual,Colorbar Sandew Nail Lacquer 60,3.0,relevant,31,55917.jpg
23991,2,Apparel,Topwear,104,44,1,2011,Casual,Peter England Men White Check Shirt,9.0,relevant,35,23991.jpg
2271,2,Apparel,Topwear,134,33,1,2010,Sports,Nike Mens Red Polo T-shirt,9.0,relevant,26,2271.jpg
45600,2,Footwear,Shoes,19,1,3,2013,Casual,Arrow Men Black Shoes,6.0,relevant,21,45600.jpg
11887,2,Footwear,Shoes,41,1,3,2012,Formal,Franco Leone Men Formal Black Formal Shoes,6.0,relevant,42,11887.jpg
46616,4,Footwear,Shoes,51,3,4,2012,Casual,Catwalk Women Bronze Wedges,12.0,relevant,27,46616.jpg
23603,2,Personal Care,Fragrance,91,4,0,2017,Casual,Nike Fragrances Men Urban Musk Perfume 75 ml,,irrelevant,44,23603.jpg
4326,3,Apparel,Topwear,134,31,3,2011,Casual,Tantra Kid's Unisex Got It Pink Kidswear,6.0,relevant,40,4326.jpg
57401,4,Apparel,Innerwear,15,25,4,2015,Casual,Amante Women Navy Briefs PGDI03,12.0,relevant,31,57401.jpg
